Sampling Rate : 125Hz,Duration : 20 Minutes 
393.688,0.372434018
393.696,0.367546432
393.704,0.362658847
393.712,0.358748778
393.72,0.353861193
393.728,0.329423265
393.736,0.294232649
393.744,0.275659824
393.752,0.263929619
393.76,0.258064516
393.768,0.254154448
393.776,0.250244379
393.784,0.245356794
393.792,0.240469208
393.8,0.235581623
393.808,0.230694037
393.816,0.226783969
393.824,0.221896383
393.832,0.218963832
393.84,0.215053763
393.848,0.212121212
393.856,0.208211144
393.864,0.205278592
393.872,0.204301075
393.88,0.202346041
393.888,0.19941349
393.896,0.196480938
393.904,0.19257087
393.912,0.189638319
393.92,0.186705767
393.928,0.184750733
393.936,0.181818182
393.944,0.179863148
393.952,0.176930596
393.96,0.174975562
393.968,0.173998045
393.976,0.172043011
393.984,0.169110459
393.992,0.166177908
394,0.164222874
394.008,0.164222874
394.016,0.170087977
394.024,0.180840665
394.032,0.200391007
394.04,0.227761486
394.048,0.263929619
394.056,0.307917889
394.064,0.350928641
394.072,0.392961877
394.08,0.440860215
394.088,0.487781036
394.096,0.531769306
394.104,0.567937439
394.112,0.595307918
394.12,0.611925709
394.128,0.620723363
394.136,0.622678397
394.144,0.617790811
394.152,0.609970674
394.16,0.601173021
394.168,0.592375367
394.176,0.58455523
394.184,0.57771261
394.192,0.574780059
394.2,0.574780059
394.208,0.579667644
394.216,0.587487781
394.224,0.598240469
394.232,0.609970674
394.24,0.622678397
394.248,0.634408602
394.256,0.644183773
394.264,0.649071359
394.272,0.651026393
394.28,0.649071359
394.288,0.643206256
394.296,0.634408602
394.304,0.622678397
394.312,0.609970674
394.32,0.596285435
394.328,0.583577713
394.336,0.571847507
394.344,0.563049853
394.352,0.556207234
394.36,0.551319648
394.368,0.548387097
394.376,0.548387097
394.384,0.550342131
394.392,0.553274682
394.4,0.557184751
394.408,0.559139785
394.416,0.561094819
394.424,0.561094819
394.432,0.560117302
394.44,0.558162268
394.448,0.555229717
394.456,0.550342131
394.464,0.545454545
394.472,0.54056696
394.48,0.534701857
394.488,0.527859238
394.496,0.521016618
394.504,0.513196481
394.512,0.505376344
394.52,0.49657869
394.528,0.488758553
394.536,0.479960899
394.544,0.47311828
394.552,0.46627566
394.56,0.460410557
394.568,0.455522972
394.576,0.449657869
394.584,0.444770283
394.592,0.439882698
394.6,0.43597263
394.608,0.432062561
394.616,0.428152493
394.624,0.424242424
394.632,0.420332356
394.64,0.416422287
394.648,0.412512219
394.656,0.408602151
394.664,0.405669599
394.672,0.403714565
394.68,0.400782014
394.688,0.397849462
394.696,0.393939394
394.704,0.391006843
394.712,0.387096774
394.72,0.384164223
394.728,0.380254154
394.736,0.377321603
394.744,0.374389052
394.752,0.3714565
394.76,0.369501466
394.768,0.367546432
394.776,0.364613881
394.784,0.361681329
394.792,0.358748778
394.8,0.355816227
394.808,0.352883675
394.816,0.349951124
394.824,0.347018573
394.832,0.344086022
394.84,0.34115347
394.848,0.338220919
394.856,0.335288368
394.864,0.332355816
394.872,0.330400782
394.88,0.327468231
394.888,0.323558162
394.896,0.320625611
394.904,0.316715543
394.912,0.313782991
394.92,0.308895406
394.928,0.304985337
394.936,0.301075269
394.944,0.298142717
394.952,0.2971652
394.96,0.299120235
394.968,0.304985337
394.976,0.316715543
394.984,0.336265885
394.992,0.363636364
395,0.398826979
395.008,0.441837732
395.016,0.48973607
395.024,0.538611926
395.032,0.587487781
395.04,0.631476051
395.048,0.668621701
395.056,0.696969697
395.064,0.715542522
395.072,0.725317693
395.08,0.729227761
395.088,0.729227761
395.096,0.725317693
395.104,0.71945259
395.112,0.712609971
395.12,0.705767351
395.128,0.700879765
395.136,0.698924731
395.144,0.698924731
395.152,0.701857283
395.16,0.705767351
395.168,0.710654936
395.176,0.71945259
395.184,0.729227761
395.192,0.739002933
395.2,0.748778104
395.208,0.754643206
395.216,0.757575758
395.224,0.75659824
395.232,0.751710655
395.24,0.741935484
395.248,0.729227761
395.256,0.715542522
395.264,0.699902248
395.272,0.68230694
395.28,0.664711632
395.288,0.647116325
395.296,0.632453568
395.304,0.619745846
395.312,0.609970674
395.32,0.603128055
395.328,0.598240469
395.336,0.596285435
395.344,0.595307918
395.352,0.594330401
395.36,0.594330401
395.368,0.592375367
395.376,0.590420332
395.384,0.586510264
395.392,0.581622678
395.4,0.574780059
395.408,0.566959922
395.416,0.559139785
395.424,0.549364614
395.432,0.539589443
395.44,0.528836755
395.448,0.518084066
395.456,0.508308895
395.464,0.499511241
395.472,0.48973607
395.48,0.478983382
395.488,0.469208211
395.496,0.45943304
395.504,0.449657869
395.512,0.439882698
395.52,0.431085044
395.528,0.42228739
395.536,0.41544477
395.544,0.408602151
395.552,0.403714565
395.56,0.398826979
395.568,0.395894428
395.576,0.391006843
395.584,0.386119257
395.592,0.381231672
395.6,0.376344086
395.608,0.3714565
395.616,0.367546432
395.624,0.363636364
395.632,0.360703812
395.64,0.356793744
395.648,0.353861193
395.656,0.350928641
395.664,0.348973607
395.672,0.346041056
395.68,0.342130987
395.688,0.339198436
395.696,0.335288368
395.704,0.331378299
395.712,0.327468231
395.72,0.323558162
395.728,0.319648094
395.736,0.315738025
395.744,0.312805474
395.752,0.309872923
395.76,0.307917889
395.768,0.306940371
395.776,0.320625611
395.784,0.342130987
395.792,0.351906158
395.8,0.355816227
395.808,0.356793744
395.816,0.355816227
395.824,0.35483871
395.832,0.352883675
395.84,0.351906158
395.848,0.349951124
395.856,0.34799609
395.864,0.347018573
395.872,0.345063539
395.88,0.342130987
395.888,0.339198436
395.896,0.335288368
395.904,0.332355816
395.912,0.330400782
395.92,0.328445748
395.928,0.327468231
395.936,0.330400782
395.944,0.337243402
395.952,0.350928641
395.96,0.367546432
395.968,0.389051808
395.976,0.419354839
395.984,0.455522972
395.992,0.495601173
396,0.538611926
396.008,0.579667644
396.016,0.617790811
396.024,0.651026393
396.032,0.676441838
396.04,0.695014663
396.048,0.706744868
396.056,0.711632454
396.064,0.711632454
396.072,0.708699902
396.08,0.703812317
396.088,0.697947214
396.096,0.693059629
396.104,0.68914956
396.112,0.688172043
396.12,0.68914956
396.128,0.693059629
396.136,0.699902248
396.144,0.706744868
396.152,0.715542522
396.16,0.722385142
396.168,0.728250244
396.176,0.735092864
396.184,0.73998045
396.192,0.742913001
396.2,0.742913001
396.208,0.73998045
396.216,0.73313783
396.224,0.722385142
396.232,0.708699902
396.24,0.694037146
396.248,0.677419355
396.256,0.662756598
396.264,0.649071359
396.272,0.636363636
396.28,0.624633431
396.288,0.615835777
396.296,0.609970674
396.304,0.605083089
396.312,0.603128055
396.32,0.602150538
396.328,0.602150538
396.336,0.601173021
396.344,0.600195503
396.352,0.598240469
396.36,0.595307918
396.368,0.591397849
396.376,0.586510264
396.384,0.580645161
396.392,0.573802542
396.4,0.565982405
396.408,0.557184751
396.416,0.548387097
396.424,0.537634409
396.432,0.52688172
396.44,0.516129032
396.448,0.505376344
396.456,0.49657869
396.464,0.487781036
396.472,0.479960899
396.48,0.471163245
396.488,0.462365591
396.496,0.453567937
396.504,0.444770283
396.512,0.436950147
396.52,0.42913001
396.528,0.421309873
396.536,0.414467253
396.544,0.407624633
396.552,0.400782014
396.56,0.394916911
396.568,0.390029326
396.576,0.38514174
396.584,0.379276637
396.592,0.373411535
396.6,0.368523949
396.608,0.363636364
396.616,0.359726295
396.624,0.355816227
396.632,0.350928641
396.64,0.346041056
396.648,0.342130987
396.656,0.339198436
396.664,0.336265885
396.672,0.333333333
396.68,0.329423265
396.688,0.326490714
396.696,0.322580645
396.704,0.319648094
396.712,0.315738025
396.72,0.31085044
396.728,0.306940371
396.736,0.30400782
396.744,0.300097752
396.752,0.2971652
396.76,0.295210166
396.768,0.293255132
396.776,0.291300098
396.784,0.289345064
396.792,0.286412512
396.8,0.283479961
396.808,0.28054741
396.816,0.277614858
396.824,0.274682307
396.832,0.272727273
396.84,0.269794721
396.848,0.267839687
396.856,0.267839687
396.864,0.267839687
396.872,0.26686217
396.88,0.264907136
396.888,0.262952102
396.896,0.260997067
396.904,0.258064516
396.912,0.256109482
396.92,0.255131965
396.928,0.255131965
396.936,0.258064516
396.944,0.265884653
396.952,0.276637341
396.96,0.292277615
396.968,0.315738025
396.976,0.347018573
396.984,0.38514174
396.992,0.427174976
397,0.472140762
397.008,0.515151515
397.016,0.555229717
397.024,0.589442815
397.032,0.61485826
397.04,0.632453568
397.048,0.642228739
397.056,0.646138807
397.064,0.644183773
397.072,0.639296188
397.08,0.633431085
397.088,0.625610948
397.096,0.617790811
397.104,0.611925709
397.112,0.60801564
397.12,0.60801564
397.128,0.609970674
397.136,0.615835777
397.144,0.623655914
397.152,0.630498534
397.16,0.638318671
397.168,0.647116325
397.176,0.654936461
397.184,0.659824047
397.192,0.662756598
397.2,0.662756598
397.208,0.65884653
397.216,0.651026393
397.224,0.640273705
397.232,0.627565982
397.24,0.612903226
397.248,0.598240469
397.256,0.585532747
397.264,0.573802542
397.272,0.563049853
397.28,0.554252199
397.288,0.54740958
397.296,0.543499511
397.304,0.541544477
397.312,0.54056696
397.32,0.539589443
397.328,0.539589443
397.336,0.538611926
397.344,0.537634409
397.352,0.534701857
397.36,0.531769306
397.368,0.527859238
397.376,0.521994135
397.384,0.515151515
397.392,0.507331378
397.4,0.498533724
397.408,0.490713587
397.416,0.481915934
397.424,0.472140762
397.432,0.463343109
397.44,0.453567937
397.448,0.444770283
397.456,0.436950147
397.464,0.431085044
397.472,0.424242424
397.48,0.417399804
397.488,0.410557185
397.496,0.403714565
397.504,0.397849462
397.512,0.392961877
397.52,0.387096774
397.528,0.382209189
397.536,0.37829912
397.544,0.373411535
397.552,0.370478983
397.56,0.367546432
397.568,0.364613881
397.576,0.360703812
397.584,0.356793744
397.592,0.353861193
397.6,0.349951124
397.608,0.34799609
397.616,0.346041056
397.624,0.344086022
397.632,0.343108504
397.64,0.34115347
397.648,0.340175953
397.656,0.340175953
397.664,0.340175953
397.672,0.339198436
397.68,0.338220919
397.688,0.336265885
397.696,0.33431085
397.704,0.332355816
397.712,0.331378299
397.72,0.329423265
397.728,0.329423265
397.736,0.328445748
397.744,0.328445748
397.752,0.329423265
397.76,0.330400782
397.768,0.330400782
397.776,0.330400782
397.784,0.330400782
397.792,0.330400782
397.8,0.330400782
397.808,0.330400782
397.816,0.330400782
397.824,0.329423265
397.832,0.327468231
397.84,0.326490714
397.848,0.326490714
397.856,0.326490714
397.864,0.326490714
397.872,0.326490714
397.88,0.326490714
397.888,0.326490714
397.896,0.326490714
397.904,0.329423265
397.912,0.33431085
397.92,0.345063539
397.928,0.361681329
397.936,0.384164223
397.944,0.41544477
397.952,0.445747801
397.96,0.478983382
397.968,0.520039101
397.976,0.56402737
397.984,0.606060606
397.992,0.64516129
398,0.677419355
398.008,0.7028348
398.016,0.71945259
398.024,0.729227761
398.032,0.73313783
398.04,0.731182796
398.048,0.72629521
398.056,0.71945259
398.064,0.712609971
398.072,0.704789834
398.08,0.698924731
398.088,0.695014663
398.096,0.694037146
398.104,0.69599218
398.112,0.700879765
398.12,0.707722385
398.128,0.716520039
398.136,0.724340176
398.144,0.732160313
398.152,0.736070381
398.16,0.738025415
398.168,0.739002933
398.176,0.736070381
398.184,0.731182796
398.192,0.722385142
398.2,0.710654936
398.208,0.697947214
398.216,0.683284457
398.224,0.669599218
398.232,0.657869013
398.24,0.647116325
398.248,0.639296188
398.256,0.633431085
398.264,0.6285435
398.272,0.625610948
398.28,0.623655914
398.288,0.62170088
398.296,0.620723363
398.304,0.619745846
398.312,0.617790811
398.32,0.61485826
398.328,0.610948192
398.336,0.605083089
398.344,0.599217986
398.352,0.592375367
398.36,0.586510264
398.368,0.579667644
398.376,0.571847507
398.384,0.56402737
398.392,0.555229717
398.4,0.546432063
398.408,0.537634409
398.416,0.528836755
398.424,0.520039101
398.432,0.511241447
398.44,0.50342131
398.448,0.494623656
398.456,0.487781036
398.464,0.482893451
398.472,0.477028348
398.48,0.470185728
398.488,0.464320626
398.496,0.45943304
398.504,0.453567937
398.512,0.448680352
398.52,0.443792766
398.528,0.439882698
398.536,0.43597263
398.544,0.433040078
398.552,0.430107527
398.56,0.427174976
398.568,0.424242424
398.576,0.420332356
398.584,0.416422287
398.592,0.411534702
398.6,0.408602151
398.608,0.404692082
398.616,0.401759531
398.624,0.398826979
398.632,0.395894428
398.64,0.392961877
398.648,0.390029326
398.656,0.388074291
398.664,0.386119257
398.672,0.384164223
398.68,0.382209189
398.688,0.379276637
398.696,0.377321603
398.704,0.374389052
398.712,0.3714565
398.72,0.369501466
398.728,0.366568915
398.736,0.363636364
398.744,0.360703812
398.752,0.358748778
398.76,0.357771261
398.768,0.355816227
398.776,0.353861193
398.784,0.351906158
398.792,0.348973607
398.8,0.347018573
398.808,0.345063539
398.816,0.344086022
398.824,0.342130987
398.832,0.340175953
398.84,0.338220919
398.848,0.336265885
398.856,0.335288368
398.864,0.332355816
398.872,0.329423265
398.88,0.327468231
398.888,0.325513196
398.896,0.325513196
398.904,0.328445748
398.912,0.336265885
398.92,0.349951124
398.928,0.3714565
398.936,0.398826979
398.944,0.434017595
398.952,0.467253177
398.96,0.501466276
398.968,0.541544477
398.976,0.582600196
398.984,0.620723363
398.992,0.65200391
399,0.677419355
399.008,0.694037146
399.016,0.703812317
399.024,0.706744868
399.032,0.704789834
399.04,0.699902248
399.048,0.694037146
399.056,0.688172043
399.064,0.683284457
399.072,0.679374389
399.08,0.678396872
399.088,0.681329423
399.096,0.686217009
399.104,0.693059629
399.112,0.701857283
399.12,0.711632454
399.128,0.721407625
399.136,0.730205279
399.144,0.738025415
399.152,0.741935484
399.16,0.741935484
399.168,0.740957967
399.176,0.736070381
399.184,0.728250244
399.192,0.717497556
399.2,0.703812317
399.208,0.688172043
399.216,0.672531769
399.224,0.655913978
399.232,0.641251222
399.24,0.6285435
399.248,0.618768328
399.256,0.610948192
399.264,0.605083089
399.272,0.601173021
399.28,0.599217986
399.288,0.599217986
399.296,0.598240469
399.304,0.598240469
399.312,0.598240469
399.32,0.596285435
399.328,0.593352884
399.336,0.589442815
399.344,0.583577713
399.352,0.57771261
399.36,0.571847507
399.368,0.56402737
399.376,0.555229717
399.384,0.546432063
399.392,0.537634409
399.4,0.527859238
399.408,0.519061584
399.416,0.51026393
399.424,0.502443793
399.432,0.493646139
399.44,0.485826002
399.448,0.478983382
399.456,0.47311828
399.464,0.46627566
399.472,0.45943304
399.48,0.45259042
399.488,0.446725318
399.496,0.440860215
399.504,0.43597263
399.512,0.431085044
399.52,0.426197458
399.528,0.42228739
399.536,0.417399804
399.544,0.413489736
399.552,0.410557185
399.56,0.407624633
399.568,0.404692082
399.576,0.401759531
399.584,0.399804497
399.592,0.396871945
399.6,0.394916911
399.608,0.39198436
399.616,0.389051808
399.624,0.38514174
399.632,0.382209189
399.64,0.379276637
399.648,0.376344086
399.656,0.374389052
399.664,0.372434018
399.672,0.369501466
399.68,0.367546432
399.688,0.364613881
399.696,0.360703812
399.704,0.357771261
399.712,0.35483871
399.72,0.350928641
399.728,0.34799609
399.736,0.344086022
399.744,0.34115347
399.752,0.339198436
399.76,0.337243402
399.768,0.335288368
399.776,0.333333333
399.784,0.332355816
399.792,0.330400782
399.8,0.328445748
399.808,0.327468231
399.816,0.325513196
399.824,0.324535679
399.832,0.322580645
399.84,0.320625611
399.848,0.319648094
399.856,0.318670577
399.864,0.316715543
399.872,0.299120235
399.88,0.271749756
399.888,0.257086999
399.896,0.248289345
399.904,0.244379277
399.912,0.24340176
399.92,0.248289345
399.928,0.258064516
399.936,0.276637341
399.944,0.30400782
399.952,0.333333333
399.96,0.366568915
399.968,0.407624633
399.976,0.455522972
399.984,0.50342131
399.992,0.550342131
400,0.592375367
400.008,0.626588465
400.016,0.652981427
400.024,0.669599218
400.032,0.677419355
400.04,0.679374389
400.048,0.675464321
400.056,0.669599218
400.064,0.661779081
400.072,0.653958944
400.08,0.647116325
400.088,0.644183773
400.096,0.643206256
400.104,0.646138807
400.112,0.65200391
400.12,0.660801564
400.128,0.671554252
400.136,0.68230694
400.144,0.694037146
400.152,0.7028348
400.16,0.708699902
400.168,0.713587488
400.176,0.716520039
400.184,0.715542522
400.192,0.710654936
400.2,0.700879765
400.208,0.688172043
400.216,0.671554252
400.224,0.653958944
400.232,0.636363636
400.24,0.618768328
400.248,0.604105572
400.256,0.592375367
400.264,0.581622678
400.272,0.573802542
400.28,0.567937439
400.288,0.565004888
400.296,0.56402737
400.304,0.56402737
400.312,0.56402737
400.32,0.563049853
400.328,0.562072336
400.336,0.560117302
400.344,0.556207234
400.352,0.551319648
400.36,0.546432063
400.368,0.538611926
400.376,0.530791789
400.384,0.521994135
400.392,0.511241447
400.4,0.501466276
400.408,0.490713587
400.416,0.480938416
400.424,0.470185728
400.432,0.460410557
400.44,0.451612903
400.448,0.443792766
400.456,0.43597263
400.464,0.428152493
400.472,0.420332356
400.48,0.413489736
400.488,0.406647116
400.496,0.399804497
400.504,0.392961877
400.512,0.387096774
400.52,0.381231672
400.528,0.376344086
400.536,0.3714565
400.544,0.367546432
400.552,0.364613881
400.56,0.361681329
400.568,0.357771261
400.576,0.353861193
400.584,0.349951124
400.592,0.346041056
400.6,0.343108504
400.608,0.340175953
400.616,0.336265885
400.624,0.332355816
400.632,0.329423265
400.64,0.325513196
400.648,0.323558162
400.656,0.321603128
400.664,0.318670577
400.672,0.315738025
400.68,0.312805474
400.688,0.309872923
400.696,0.306940371
400.704,0.303030303
400.712,0.300097752
400.72,0.296187683
400.728,0.293255132
400.736,0.290322581
400.744,0.287390029
400.752,0.285434995
400.76,0.282502444
400.768,0.279569892
400.776,0.275659824
400.784,0.272727273
400.792,0.269794721
400.8,0.267839687
400.808,0.265884653
400.816,0.263929619
400.824,0.262952102
400.832,0.262952102
400.84,0.261974585
400.848,0.261974585
400.856,0.261974585
400.864,0.261974585
400.872,0.260997067
400.88,0.259042033
400.888,0.258064516
400.896,0.256109482
400.904,0.253176931
400.912,0.251221896
400.92,0.248289345
400.928,0.245356794
400.936,0.242424242
400.944,0.242424242
400.952,0.244379277
400.96,0.248289345
400.968,0.257086999
400.976,0.271749756
400.984,0.294232649
400.992,0.324535679
401,0.362658847
401.008,0.405669599
401.016,0.45259042
401.024,0.501466276
401.032,0.54740958
401.04,0.588465298
401.048,0.619745846
401.056,0.641251222
401.064,0.657869013
401.072,0.667644184
401.08,0.671554252
401.088,0.669599218
401.096,0.664711632
401.104,0.656891496
401.112,0.649071359
401.12,0.643206256
401.128,0.638318671
401.136,0.636363636
401.144,0.637341153
401.152,0.639296188
401.16,0.64516129
401.168,0.653958944
401.176,0.664711632
401.184,0.676441838
401.192,0.687194526
401.2,0.69599218
401.208,0.701857283
401.216,0.704789834
401.224,0.703812317
401.232,0.698924731
401.24,0.691104594
401.248,0.680351906
401.256,0.667644184
401.264,0.652981427
401.272,0.637341153
401.28,0.62170088
401.288,0.606060606
401.296,0.592375367
401.304,0.581622678
401.312,0.573802542
401.32,0.568914956
401.328,0.565982405
401.336,0.565004888
401.344,0.56402737
401.352,0.56402737
401.36,0.56402737
401.368,0.563049853
401.376,0.561094819
401.384,0.558162268
401.392,0.553274682
401.4,0.54740958
401.408,0.54056696
401.416,0.532746823
401.424,0.523949169
401.432,0.514173998
401.44,0.505376344
401.448,0.497556207
401.456,0.488758553
401.464,0.479960899
401.472,0.470185728
401.48,0.461388074
401.488,0.45259042
401.496,0.443792766
401.504,0.43597263
401.512,0.42913001
401.52,0.42228739
401.528,0.41544477
401.536,0.409579668
401.544,0.404692082
401.552,0.400782014
401.56,0.395894428
401.568,0.391006843
401.576,0.386119257
401.584,0.382209189
401.592,0.377321603
401.6,0.372434018
401.608,0.368523949
401.616,0.364613881
401.624,0.361681329
401.632,0.357771261
401.64,0.35483871
401.648,0.351906158
401.656,0.349951124
401.664,0.347018573
401.672,0.343108504
401.68,0.339198436
401.688,0.336265885
401.696,0.332355816
401.704,0.328445748
401.712,0.325513196
401.72,0.321603128
401.728,0.318670577
401.736,0.315738025
401.744,0.313782991
401.752,0.312805474
401.76,0.31085044
401.768,0.307917889
401.776,0.304985337
401.784,0.301075269
401.792,0.296187683
401.8,0.293255132
401.808,0.289345064
401.816,0.287390029
401.824,0.285434995
401.832,0.282502444
401.84,0.28054741
401.848,0.279569892
401.856,0.279569892
401.864,0.278592375
401.872,0.277614858
401.88,0.275659824
401.888,0.27370479
401.896,0.271749756
401.904,0.269794721
401.912,0.267839687
401.92,0.268817204
401.928,0.271749756
401.936,0.271749756
401.944,0.272727273
401.952,0.271749756
401.96,0.269794721
401.968,0.267839687
401.976,0.265884653
401.984,0.263929619
401.992,0.263929619
402,0.264907136
402.008,0.270772239
402.016,0.281524927
402.024,0.300097752
402.032,0.326490714
402.04,0.360703812
402.048,0.395894428
402.056,0.433040078
402.064,0.478005865
402.072,0.525904203
402.08,0.571847507
402.088,0.61485826
402.096,0.650048876
402.104,0.676441838
402.112,0.694037146
402.12,0.7028348
402.128,0.705767351
402.136,0.701857283
402.144,0.695014663
402.152,0.687194526
402.16,0.679374389
402.168,0.672531769
402.176,0.667644184
402.184,0.664711632
402.192,0.664711632
402.2,0.668621701
402.208,0.674486804
402.216,0.683284457
402.224,0.694037146
402.232,0.705767351
402.24,0.716520039
402.248,0.724340176
402.256,0.728250244
402.264,0.731182796
402.272,0.730205279
402.28,0.725317693
402.288,0.716520039
402.296,0.703812317
402.304,0.68914956
402.312,0.672531769
402.32,0.655913978
402.328,0.640273705
402.336,0.626588465
402.344,0.615835777
402.352,0.607038123
402.36,0.600195503
402.368,0.595307918
402.376,0.592375367
402.384,0.590420332
402.392,0.589442815
402.4,0.589442815
402.408,0.588465298
402.416,0.587487781
402.424,0.586510264
402.432,0.583577713
402.44,0.579667644
402.448,0.573802542
402.456,0.567937439
402.464,0.559139785
402.472,0.550342131
402.48,0.539589443
402.488,0.529814272
402.496,0.519061584
402.504,0.508308895
402.512,0.497556207
402.52,0.485826002
402.528,0.475073314
402.536,0.465298143
402.544,0.456500489
402.552,0.448680352
402.56,0.440860215
402.568,0.433040078
402.576,0.425219941
402.584,0.416422287
402.592,0.408602151
402.6,0.401759531
402.608,0.393939394
402.616,0.387096774
402.624,0.380254154
402.632,0.373411535
402.64,0.368523949
402.648,0.364613881
402.656,0.359726295
402.664,0.35483871
402.672,0.349951124
402.68,0.345063539
402.688,0.340175953
402.696,0.336265885
402.704,0.332355816
402.712,0.327468231
402.72,0.323558162
402.728,0.318670577
402.736,0.313782991
402.744,0.309872923
402.752,0.306940371
402.76,0.303030303
402.768,0.299120235
402.776,0.295210166
402.784,0.290322581
402.792,0.286412512
402.8,0.281524927
402.808,0.276637341
402.816,0.271749756
402.824,0.267839687
402.832,0.263929619
402.84,0.260997067
402.848,0.259042033
402.856,0.257086999
402.864,0.254154448
402.872,0.250244379
402.88,0.247311828
402.888,0.244379277
402.896,0.241446725
402.904,0.238514174
402.912,0.235581623
402.92,0.231671554
402.928,0.228739003
402.936,0.224828935
402.944,0.221896383
402.952,0.220918866
402.96,0.218963832
402.968,0.217008798
402.976,0.215053763
402.984,0.212121212
402.992,0.210166178
403,0.208211144
403.008,0.205278592
403.016,0.203323558
403.024,0.201368524
403.032,0.201368524
403.04,0.205278592
403.048,0.213098729
403.056,0.225806452
403.064,0.246334311
403.072,0.274682307
403.08,0.311827957
403.088,0.35483871
403.096,0.402737048
403.104,0.451612903
403.112,0.500488759
403.12,0.544477028
403.128,0.581622678
403.136,0.609970674
403.144,0.627565982
403.152,0.637341153
403.16,0.640273705
403.168,0.638318671
403.176,0.631476051
403.184,0.62170088
403.192,0.609970674
403.2,0.599217986
403.208,0.591397849
403.216,0.585532747
403.224,0.583577713
403.232,0.585532747
403.24,0.588465298
403.248,0.593352884
403.256,0.602150538
403.264,0.612903226
403.272,0.623655914
403.28,0.634408602
403.288,0.642228739
403.296,0.646138807
403.304,0.646138807
403.312,0.641251222
403.32,0.632453568
403.328,0.620723363
403.336,0.606060606
403.344,0.591397849
403.352,0.578690127
403.36,0.56402737
403.368,0.551319648
403.376,0.539589443
403.384,0.530791789
403.392,0.524926686
403.4,0.522971652
403.408,0.521994135
403.416,0.522971652
403.424,0.523949169
403.432,0.524926686
403.44,0.524926686
403.448,0.523949169
403.456,0.521994135
403.464,0.519061584
403.472,0.514173998
403.48,0.508308895
403.488,0.501466276
403.496,0.492668622
403.504,0.483870968
403.512,0.475073314
403.52,0.465298143
403.528,0.454545455
403.536,0.444770283
403.544,0.43597263
403.552,0.428152493
403.56,0.419354839
403.568,0.410557185
403.576,0.402737048
403.584,0.394916911
403.592,0.387096774
403.6,0.380254154
403.608,0.373411535
403.616,0.368523949
403.624,0.363636364
403.632,0.357771261
403.64,0.353861193
403.648,0.350928641
403.656,0.347018573
403.664,0.343108504
403.672,0.339198436
403.68,0.336265885
403.688,0.333333333
403.696,0.329423265
403.704,0.326490714
403.712,0.321603128
403.72,0.31769306
403.728,0.312805474
403.736,0.308895406
403.744,0.306940371
403.752,0.305962854
403.76,0.30400782
403.768,0.301075269
403.776,0.299120235
403.784,0.296187683
403.792,0.293255132
403.8,0.291300098
403.808,0.289345064
403.816,0.287390029
403.824,0.285434995
403.832,0.283479961
403.84,0.282502444
403.848,0.281524927
403.856,0.28054741
403.864,0.28054741
403.872,0.28054741
403.88,0.28054741
403.888,0.28054741
403.896,0.28054741
403.904,0.281524927
403.912,0.281524927
403.92,0.282502444
403.928,0.283479961
403.936,0.284457478
403.944,0.286412512
403.952,0.288367546
403.96,0.289345064
403.968,0.301075269
403.976,0.318670577
403.984,0.327468231
403.992,0.333333333
404,0.34115347
404.008,0.348973607
404.016,0.356793744
404.024,0.372434018
404.032,0.394916911
404.04,0.420332356
404.048,0.449657869
404.056,0.488758553
404.064,0.53372434
404.072,0.582600196
404.08,0.630498534
404.088,0.675464321
404.096,0.714565005
404.104,0.744868035
404.112,0.767350929
404.12,0.782013685
404.128,0.787878788
404.136,0.788856305
404.144,0.784946237
404.152,0.778103617
404.16,0.77028348
404.168,0.762463343
404.176,0.755620723
404.184,0.751710655
404.192,0.749755621
404.2,0.750733138
404.208,0.754643206
404.216,0.761485826
404.224,0.77028348
404.232,0.779081134
404.24,0.785923754
404.248,0.791788856
404.256,0.796676442
404.264,0.799608993
404.272,0.798631476
404.28,0.794721408
404.288,0.787878788
404.296,0.7771261
404.304,0.764418377
404.312,0.750733138
404.32,0.737047898
404.328,0.723362659
404.336,0.712609971
404.344,0.703812317
404.352,0.696969697
404.36,0.692082111
404.368,0.688172043
404.376,0.687194526
404.384,0.686217009
404.392,0.685239492
404.4,0.684261975
404.408,0.683284457
404.416,0.679374389
404.424,0.675464321
404.432,0.669599218
404.44,0.663734115
404.448,0.657869013
404.456,0.651026393
404.464,0.643206256
404.472,0.634408602
404.48,0.625610948
404.488,0.616813294
404.496,0.607038123
404.504,0.597262952
404.512,0.587487781
404.52,0.57771261
404.528,0.567937439
404.536,0.560117302
404.544,0.552297165
404.552,0.544477028
404.56,0.536656891
404.568,0.528836755
404.576,0.522971652
404.584,0.516129032
404.592,0.51026393
404.6,0.504398827
404.608,0.499511241
404.616,0.494623656
404.624,0.48973607
404.632,0.484848485
404.64,0.480938416
404.648,0.477028348
404.656,0.47311828
404.664,0.469208211
404.672,0.465298143
404.68,0.461388074
404.688,0.458455523
404.696,0.454545455
404.704,0.451612903
404.712,0.448680352
404.72,0.444770283
404.728,0.441837732
404.736,0.439882698
404.744,0.437927664
404.752,0.434995112
404.76,0.431085044
404.768,0.427174976
404.776,0.42228739
404.784,0.418377322
404.792,0.413489736
404.8,0.410557185
404.808,0.407624633
404.816,0.404692082
404.824,0.402737048
404.832,0.400782014
404.84,0.399804497
404.848,0.397849462
404.856,0.395894428
404.864,0.39198436
404.872,0.389051808
